"","Contig","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt","ID_PANTHER","ID_PRINTS","ID_Pfam","ID_SMART","ID_SUPERFAMILY","Desc_PANTHER","Desc_PRINTS","Desc_Pfam","Desc_SMART","Desc_SUPERFAMILY","ID_KEGG","Desc_KEGG","ID_GO","SP","No.TM","vennLocation"
"1198","NVE247",0,-0.278882476388981,0,0,0.31620536278593,0,0,0.390226948729437,0.352904062332487,0.495420286658643,"PTHR11668:SF22;PTHR11668","PR00114","PF00149","SM00156","SSF56300",NA,"Serine/threonine phosphatase family signature","Calcineurin-like phosphoesterase","",NA,"K15423","PPP4C; serine/threonine-protein phosphatase 4 catalytic subunit [EC:3.1.3.16]","GO:0004721;GO:0016787;GO:0004722;GO:0005634;GO:0005829;GO:0005886;GO:0030289;GO:0010569;;GO:0005815;GO:0006468;GO:0046872;GO:0001525;GO:0005737;GO:0007420;GO:0009953;GO:0021952;GO:0048264;GO:0030513;GO:0000278;GO:0000775;GO:0005813;GO:0007017;GO:0007346;GO:0045879;GO:0004704;GO:0005654;GO:0005521;GO:0016311;GO:0016791;GO:0044877;GO:0071347","N","0","Condition_GF_vs_bA.A"
"1199","NVE2472",0,-0.431937309660792,0,0,0.597173110607292,0.429078584831727,0.459771478261174,0.825520003912273,0.660284202965773,0.990535787859733,"PTHR31841","","PF14976","","",NA,"","FAM72 protein","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1200","NVE24746",0,0.644153247247983,0,0,-1.03915544937779,-0.518804939940775,-0.64010317141832,-1.16083668382043,-0.765834481690625,-1.28444792014885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0003677;GO:0003700",NA,NA,"Condition_GF_vs_bA.A"
"1201","NVE24747",0,0.600185413810006,0,0,-0.936214974202106,0,0,-0.936214550364255,0,-1.02426684501434,"PTHR12533:SF7;PTHR12533","","PF00554","","SSF49417",NA,"","Rel homology DNA-binding domain","",NA,"","","GO:0003677;GO:0003700","N","0","Condition_GF_vs_bA.A"
"1202","NVE24753",0,0.257563022680114,0,0,-0.340165490710746,-0.314405868942888,-0.321037830551439,-0.552324138231791,-0.469721670201159,-0.681364196187801,"PTHR13711:SF300;PTHR13711","","PF00505","SM00398","SSF47095",NA,"","HMG (high mobility group) box","",NA,"","","GO:0003677;GO:0005634","N","0","Condition_GF_vs_bA.A"
"1203","NVE24776",0,0.54277825219534,0,0,0,0,0,0,-0.656157875932486,-0.709336801691243,"PTHR14241;PTHR14241:SF31","","PF07534","","",NA,"","TLD","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1204","NVE24841",0,0.49518780967365,0,0,-0.387532599100027,0,0,-0.501988689094315,-0.609643899667937,-0.741088675601775,"PTHR21421;PTHR21421:SF29","","PF08395","","",NA,"","7tm Chemosensory receptor","",NA,"","","GO:0008527;GO:0016021;GO:0050912;GO:0007606","N","9","Condition_GF_vs_bA.A"
"1205","NVE24856",0,0.490974728353509,0,0,-0.766153505043722,0,-0.460211598205252,-0.816097144972215,-0.540918368282002,-0.904677398192762,"PTHR43989","","PF00643;PF13445","SM00502;SM00184;SM00336","SSF57845;SSF57850",NA,"","B-box zinc finger;RING-type zinc-finger","",NA,"","","GO:0005622;GO:0008270","N","0","Condition_GF_vs_bA.A"
"1206","NVE24871",0,0.442037890265653,0,0,-0.659415004782055,0,-0.673432162310472,-0.946491443518898,-0.729114329002497,-1.11707094464635,"PTHR44105","","PF00092;PF00095","SM00327","SSF53300",NA,"","von Willebrand factor type A domain;WAP-type (Whey Acidic Protein) 'four-disulfide core'","",NA,"","","GO:0005576;GO:0030414","N","0","Condition_GF_vs_bA.A"
"1207","NVE24898",0,-0.277577851999254,0,0,0.446214128977508,0.256987172983712,0.239229655383535,0.49800452230656,0.329368245328306,0.551581462847404,"PTHR22874;PTHR22874:SF1","","PF00400","SM00320","SSF50969",NA,"","WD domain; G-beta repeat","",NA,"K17985","AMBRA1; activating molecule in BECN1-regulated autophagy protein 1","GO:0006914;GO:0043231","N","0","Condition_GF_vs_bA.A"
"1208","NVE24900",0,0.744922612761128,0,0,-1.01017748760262,0,-0.532779729796326,-1.05921009400198,-0.793955219160483,-1.23544388246489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1209","NVE24901",-0.809904213336719,0.516994203791625,0,0,-1.32689841712834,-0.760642993652205,-0.762147639325292,-1.38585127026252,-0.575947056925796,-1.30786594684746,"PTHR42735:SF4;PTHR42735","","","","SSF53383",NA,"","","",NA,"","","GO:0016831;GO:0019752;GO:0030170","N","0","Condition_GF_vs_bA.A"
"1210","NVE24915",-0.370604394453791,0.38591653794376,0,0,-0.75652093239755,-0.404369806065497,-0.49727874505495,-0.84665939839562,-0.476055003941829,-0.881810046503018,"PTHR33664","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1211","NVE24916",-0.306165237467619,-0.282447390875283,0,0,0,0,-0.28426079880226,0,0,0,"PTHR28567:SF3;PTHR28567","","PF15242","","",NA,"","Family of FAM53","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1212","NVE2492",0,0.516085855745229,0,0,-0.771041068392722,0,-0.582080019101093,-0.865285222817786,-0.610330010170294,-0.983743771329412,"PTHR24060;PTHR24060:SF116","PR00248","PF00003;PF01094;PF07562","","SSF53822",NA,"Metabotropic glutamate GPCR signature","7 transmembrane sweet-taste receptor of 3 GCPR;Receptor family ligand binding region;Nine Cysteines Domain of family 3 GPCR","",NA,"K04612","CASR; calcium-sensing receptor","GO:0004930;GO:0005887;GO:0007216;GO:0008066","N","7","Condition_GF_vs_bA.A"
"1213","NVE24920",0,-0.442772984206961,0,0,0.701230174957377,0.645540105600303,0.687897811385942,1.11741848602558,0.85896129527516,1.31758609823418,"PTHR24340;PTHR24340:SF41","PR00024","PF00046","SM00389","SSF46689",NA,"Homeobox signature","Homeobox domain","",NA,"K09345","NKX2-5; homeobox protein Nkx-2.5","GO:0005634;GO:0006355;GO:0043565","N","0","Condition_GF_vs_bA.A"
"1214","NVE24958",0,0.488945948592855,0,0,-0.628990308067848,-0.33116573123709,-0.490085359426356,-0.814126580085847,-0.674082220610853,-0.992139629933577,"PTHR35365;PTHR35365:SF5","","","","SSF141571",NA,"","","",NA,"","",NA,"N","0;1","Condition_GF_vs_bA.A"
"1215","NVE24966",0,-0.387785681778442,0,0,0,0,0,0,0,0,"PTHR35249","","","","SSF54001",NA,"","","",NA,"","","","N","0","Condition_GF_vs_bA.A"
"1216","NVE24979",0,-0.565632375735513,0,0,0.803291293850286,0.739787037739807,0.664424615823859,1.22943852805367,0.991779609938899,1.48081181961904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021","N","4","Condition_GF_vs_bA.A"
"1217","NVE24987",0,-0.531226030230802,0,0,0.58348983408555,0,0,0.683202682269399,0.630938878414652,0.876094052024999,"PTHR36058","","","","",NA,"","","",NA,"","",NA,"Y;N","1;2","Condition_GF_vs_bA.A"
"1218","NVE24990",0,-0.452645173863634,0,0,0.535900640272638,0,0,0.478737389468718,0,0.582812573600858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1219","NVE24991",0,-0.319564320340262,0,0,0,0,0,0,0.377938163905853,0.371960665348707,"PTHR10634;PTHR10634:SF5","","PF01428;PF01754","SM00154;SM00259","SSF57716;SSF118310",NA,"","AN1-like Zinc finger;A20-like zinc finger","",NA,"","","GO:0003677;GO:0008270","N","0","Condition_GF_vs_bA.A"
"1220","NVE24996",0,-0.328119067900563,0,0,0.445629227023981,0,0,0.412063063828002,0.294552904704584,0.471076939654573,"PTHR21964:SF14;PTHR21964","","PF08598","SM01401","",NA,"","Sds3-like","",NA,"K19196","BRMS1; breast cancer metastasis-suppressor 1 and related proteins","GO:0000122;GO:0016575;GO:0042826;GO:0070822","N","0","Condition_GF_vs_bA.A"
"1221","NVE24997",0.325724262921071,-0.31014216956616,0,0,0.635866432487231,0.331288361034619,0.368301173533521,0.670984444937313,0.345260182016242,0.677495943075271,"PTHR12912:SF10;PTHR12912","","PF02961","SM01023","SSF47798",NA,"","Barrier to autointegration factor","",NA,"K21870","BANF1; barrier-to-autointegration factor","GO:0003677","N","0","Condition_GF_vs_bA.A"
"1222","NVE25000",0,-0.329970575943602,0,0,0.623474529406398,0,0,0.596315354855062,0,0.599417453365035,"PTHR11461;PTHR11461:SF186","","PF00079","SM00093","SSF56574",NA,"","Serpin (serine protease inhibitor)","",NA,"K13963","SERPINB; serpin B","GO:0004867;GO:0005615","N","0","Condition_GF_vs_bA.A"
"1223","NVE25002",0,-0.305611742307617,0,0,0,0,0,0,0,0,"PTHR24055:SF72;PTHR24055","","PF00069","SM00220","SSF56112",NA,"","Protein kinase domain","",NA,"K08830","RAGE; renal tumor antigen [EC:2.7.11.22]","GO:0004674;GO:0005524;GO:0005634;GO:0005737;GO:0010468;GO:0035556","N","0","Condition_GF_vs_bA.A"
"1224","NVE25007",0,0.186418450419003,0,0,-0.18436219911136,0,0,0,0,0,"PTHR22850:SF116;PTHR22850","","PF00400;PF17120","SM00591;SM00320","SSF50978",NA,"","WD domain; G-beta repeat;Zinc-ribbon; C4HC2 type","",NA,"K20409","WDR59; WD repeat-containing protein 59",NA,"N","0","Condition_GF_vs_bA.A"
"1225","NVE25028",0.384240886723568,-0.386962074224029,0,0,0.771202960947597,0.616525120277307,0.58529931892335,1.03012044768383,0.645879560960264,1.11733303719247,"PTHR13355:SF11;PTHR13355","","PF00583","","SSF55729",NA,"","Acetyltransferase (GNAT) family","",NA,"K00621","GNPNAT1; glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4]","GO:0004343;GO:0006048","N","0","Condition_GF_vs_bA.A"
"1226","NVE25029",0,-0.304402452064236,0,0,0.420134382551053,0.24036581755168,0.261615411099575,0.506977053424626,0.391245122937809,0.59881440182665,"PTHR23056:SF40;PTHR23056","","PF13499","SM00054","SSF47473",NA,"","EF-hand domain pair","",NA,"K17610","CHP; calcineurin B homologous protein 1","GO:0005509","N","0","Condition_GF_vs_bA.A"
"1227","NVE25038",0,0.698168061911787,0,0,-0.792610413427479,0,0,-0.935376271863337,-0.840933920347644,-1.18420705891371,"PTHR24401","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1228","NVE25039",0,0.656176332314993,0,0,-0.610750237850449,0,0,-0.655536629361734,-0.700962723826278,-0.904333165494201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0002181;GO:0003723;GO:0003735;GO:0022625","N","0","Condition_GF_vs_bA.A"
"1229","NVE25042",0,0.705296607337981,0,0,-0.756469877257944,0,0,-0.994384537004427,-0.943211267084464,-1.29173079443355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","N","0;1","Condition_GF_vs_bA.A"
"1230","NVE25043",0,0.62766873009229,0,0,-0.88913755103087,0,-0.705976164081682,-1.05469776906634,-0.793228948127757,-1.23195139006859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","N","0","Condition_GF_vs_bA.A"
"1231","NVE25044",0,0.70759077150356,0,0,-0.802178361154189,0,0,-0.804590221025013,-0.710002631374383,-1.00972884377165,"PTHR24401","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1232","NVE25061",0,0.655214557944397,0,0,-0.640510210804275,0,0,-0.612288529141273,-0.626992876281396,-0.826187913093825,"PTHR24401","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1233","NVE25062",0,0.566711061034712,0,0,-0.692012026870893,0,-0.456748095645852,-0.799415369939376,-0.674114404103195,-0.982353518999913,"PTHR24401","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1234","NVE25092",0,-0.460670352653393,0,0,0.42718952222327,0,0,0.433321652274112,0.466802482704235,0.600082395294192,"PTHR11616","PR00176","PF00209","","SSF161070",NA,"Sodium/chloride neurotransmitter symporter signature","Sodium:neurotransmitter symporter family","",NA,"K05034","SLC6A1; solute carrier family 6 (neurotransmitter transporter, GABA) member 1","GO:0005215;GO:0005328;GO:0005887","N","12;0","Condition_GF_vs_bA.A"
"1235","NVE25101",0.516814594542417,-0.514959767531147,0,0,1.03177436207356,0.591479160398041,0.618034756090172,1.13804747425454,0.621232879712119,1.17285328186574,"PTHR12708","","PF04042;PF12213","","",NA,"","DNA polymerase alpha/epsilon subunit B;DNA polymerases epsilon N terminal","",NA,"","","GO:0003677;GO:0003887;GO:0006261;GO:0008622;GO:0042276","N","0","Condition_GF_vs_bA.A"
"1236","NVE25122",0,-0.54625612018479,0,0,0.586156285230039,0,0,0.483526741555697,0.443626576510448,0.618101878277457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021",NA,NA,"Condition_GF_vs_bA.A"
"1237","NVE25135",0,-0.482027741806755,0,0,0.784161459014198,0.404411843419991,0.467270717956852,0.872653337790182,0.570519620582738,0.962114961883168,"PTHR14211","","PF07767","","",NA,"","Nop53 (60S ribosomal biogenesis)","",NA,"","","GO:0000027;GO:0000055;GO:0005654;GO:0005730;GO:0019843","N","0","Condition_GF_vs_bA.A"
"1238","NVE25143",0,-0.314462101016801,0,0,0.531966088633851,0.252953083636858,0.297771143337774,0.562613039814776,0.345109052197726,0.60514769009458,"PTHR14978","","PF08216","SM01156","SSF48371",NA,"","Catenin-beta-like; Arm-motif containing nuclear","",NA,"","","GO:0005681","N","0","Condition_GF_vs_bA.A"
"1239","NVE25151",0,0.545004557018202,0,0,-0.667845740014908,0,-0.451904195978895,-0.742822018349389,-0.619980835352683,-0.908535551083851,"PTHR34489:SF6;PTHR34489","","","","",NA,"","","",NA,"","","GO:0016021","N","0","Condition_GF_vs_bA.A"
"1240","NVE25179",0,1.1000049705403,0,0,-1.39663668793238,0,0,-0.919654401800855,0,-1.02845173851262,"PTHR24543","","PF00754","SM00231","SSF49785",NA,"","F5/8 type C domain","",NA,"","","GO:0070492","Y","0","Condition_GF_vs_bA.A"
"1241","NVE25219",-0.768850948421213,1.22605040785766,0,0,-1.99490135627887,-0.894344402886246,-1.21952741027808,-2.15772303858142,-1.3888720901602,-2.3643971555911,"PTHR24543","","PF00094;PF00754","SM00231;SM00216","SSF49785",NA,"","von Willebrand factor type D domain;F5/8 type C domain","",NA,"","",NA,"N","0;1;2","Condition_GF_vs_bA.A"
"1242","NVE25224",0,0.396313968805494,0,0,-0.455753243493694,-0.305340582493459,-0.27479767608981,-0.597758762857316,-0.538319488169115,-0.757385857778939,"PTHR43677:SF4;PTHR43677","","PF08240;PF00107","SM00829","SSF50129;SSF51735",NA,"","Alcohol dehydrogenase GroES-like domain;Zinc-binding dehydrogenase","",NA,"","","GO:0016491","N","0","Condition_GF_vs_bA.A"
"1243","NVE25232",0,0.507313485220766,0,0,-0.849073026333501,-0.423439496266571,-0.60081647235937,-0.987293267543538,-0.645533726430803,-1.08855159013876,"PTHR19845:SF0;PTHR19845","","PF13925","","",NA,"","con80 domain of Katanin","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1244","NVE25263",0,0.759395170905062,0,0,-0.562093073146959,0,0,0,-0.714480597002561,-0.821106375724829,"PTHR21522;PTHR21522:SF32","","PF03189","","",NA,"","Otopetrin","",NA,"","","GO:0016021","N","9","Condition_GF_vs_bA.A"
"1245","NVE25265",-0.454990218889261,0.334220941856867,0,0,-0.789211160746128,-0.554472878305428,-0.542570265162285,-0.949755905382932,-0.494765686493671,-0.963014885909125,"PTHR10799;PTHR10799:SF541","PR00503","PF08880;PF00271;PF00176;PF07533;PF00439;PF14619;PF07529","SM00592;SM01314;SM00490;SM00573;SM00297;SM00487;SM00951","SSF47370;SSF160481;SSF52540",NA,"Bromodomain signature","QLQ;Helicase conserved C-terminal domain;SNF2 family N-terminal domain;BRK domain;Bromodomain;Snf2-ATP coupling; chromatin remodelling complex;HSA","",NA,"K11647","SMARCA2_4; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2/4 [EC:3.6.4.-]","GO:0005524;GO:0006338;GO:0006355;GO:0016514;GO:0016887;GO:0042393","N","0","Condition_GF_vs_bA.A"
"1246","NVE25278",0,0.510388649114212,0,0,-0.528027756083736,0,0,-0.629250320844046,-0.611611213874523,-0.827241316674586,"PTHR10869;PTHR10869:SF103","","PF13202","","SSF47473",NA,"","EF hand","",NA,"","","GO:0005509","Y;N","0","Condition_GF_vs_bA.A"
"1247","NVE25290",0,0.420966107253727,0,0,0,0,0,0,-0.51038299760729,-0.532176190362031,"PTHR23345","","PF00094;PF09172;PF01347","SM01169;SM00216;SM00638","SSF48431;SSF56968;SSF53300",NA,"","von Willebrand factor type D domain;Domain of unknown function (DUF1943);Lipoprotein amino terminal region","",NA,"","","GO:0005319","Y;N","1;0;3;2","Condition_GF_vs_bA.A"
"1248","NVE253",-0.707654062370978,0.985408215688456,0,0,-1.69306227805943,-0.82989211985481,-1.06144164255217,-1.86757545340956,-1.15992139103859,-2.01833168456701,"PTHR45573","","PF00092;PF13385;PF05749","SM00327;SM00560","SSF49899;SSF53300",NA,"","von Willebrand factor type A domain;Concanavalin A-like lectin/glucanases superfamily;Rubella membrane glycoprotein E2","",NA,"","","GO:0005581","Y;N","0","Condition_GF_vs_bA.A"
"1249","NVE25316",0,0.344582173679782,0,0,0,0,0,0,-0.372589800785021,0,"PTHR22619:SF0;PTHR22619","","","","",NA,"","","",NA,"","","GO:0008270","N","0","Condition_GF_vs_bA.A"
"1250","NVE25334",0,0.761093746254881,0,0,-1.03857261660522,0,-0.622698803826457,-1.12114618906346,-0.84366731871312,-1.30987613359888,"PTHR45573","PR00453","PF00008;PF07645;PF00754;PF12661;PF00092","SM00179;SM00181;SM00327;SM00289;SM00231","SSF57196;SSF53300;SSF57184;SSF49785",NA,"Von Willebrand factor type A domain signature","EGF-like domain;Calcium-binding EGF domain;F5/8 type C domain;Human growth factor-like EGF;von Willebrand factor type A domain","",NA,"K06238","COL6A; collagen, type VI, alpha","GO:0005509;GO:0016021","N","1;0;2","Condition_GF_vs_bA.A"
"1251","NVE25337",0,0.460883173656005,0,0,-0.631888765221159,0,-0.502101863397963,-0.641592490643648,0,-0.741453401998941,"","PR00453","PF00092;PF00008;PF00754;PF07645","SM00181;SM00179;SM00327","SSF57196;SSF53300;SSF49785;SSF57184",NA,"Von Willebrand factor type A domain signature","von Willebrand factor type A domain;EGF-like domain;F5/8 type C domain;Calcium-binding EGF domain","",NA,"","","GO:0005509;GO:0016021","N","2;0","Condition_GF_vs_bA.A"
"1252","NVE25373",-0.336076443200988,0.243386207807125,0,0,-0.579462651008113,-0.317148918349707,-0.293468768292344,-0.579617203250461,0,-0.548772327249324,"PTHR22738;PTHR22738:SF15","","PF00788;PF00412","SM00132;SM00314","SSF57716;SSF54236",NA,"","Ras association (RalGDS/AF-6) domain;LIM domain","",NA,"K09851","RASSF2_4; Ras association domain-containing protein 2/4","GO:0007165;GO:0046872","N;Y","0","Condition_GF_vs_bA.A"
"1253","NVE25377",0,-0.281801772300084,0,0,0,0,0,0,0,0,"PTHR12357:SF15;PTHR12357","","PF04146","","",NA,"","YT521-B-like domain","",NA,"K20102","YTHDF; YTH domain-containing family protein","GO:0003723","N","0","Condition_GF_vs_bA.A"
"1254","NVE2538",0,0.445556857760592,0,0,-0.427428823533181,0,0,0,0,0,"PTHR10288:SF145;PTHR10288","","PF00013","SM00322","SSF54791",NA,"","KH domain","",NA,"K13210","FUBP; far upstream element-binding protein","GO:0003723","N","0","Condition_GF_vs_bA.A"
"1255","NVE25380",0,-0.516883896797576,0,0,0.573798452498974,0,0,0.641677729450701,0,0.817626896541,"PTHR44151;PTHR44151:SF1","","PF00076","SM00360","SSF54928",NA,"","RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain)","",NA,"","","GO:0003723","N","0","Condition_GF_vs_bA.A"
"1256","NVE25384",0,0.695702789585539,0,0,-0.722591775803034,0,0,-0.855365333857167,-0.828476347639673,-1.12256130222542,"PTHR37572:SF1;PTHR37572;PTHR31294;PTHR31294:SF12;PTHR13842:SF14;PTHR13842","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1257","NVE254",-0.650011755085536,0.924999160427044,0,0,-1.57501091551258,-0.919523578439887,-1.33598788075018,-2.03830836922772,-1.38829661414219,-2.28440361687965,"PTHR10083;PTHR10083:SF266","","PF01822","","",NA,"","WSC domain","",NA,"","","GO:0005581","N","1;0;2","Condition_GF_vs_bA.A"
"1258","NVE25416",0,0.650952494853726,0,0,-0.527283431051887,0,0,0,-0.690469823172212,-0.838180669979105,"PTHR24401;PTHR24401:SF31","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1259","NVE25447",-0.33110211011404,0.34112916828662,0,0,-0.67223127840066,0,-0.39089558975136,-0.642717217933842,0,-0.636222055809114,"PTHR44588","","PF05729;PF13516","SM00368","SSF52540;SSF52047",NA,"","NACHT domain;Leucine Rich repeat","",NA,"","","GO:0004623;GO:0005509;GO:0006644;GO:0016042;GO:0050482;GO:0000209;GO:0003723;GO:0004197;GO:0005615;GO:0005764;GO:0051603;GO:0061630","N","0","Condition_GF_vs_bA.A"
"1260","NVE25467",0.648042568610868,-0.504109361435635,0,0,1.1521519300465,0.510119712300215,0.515686270632787,1.04755807702904,0,0.964715426393403,"PTHR11441;PTHR11441:SF0","","PF00265","","SSF52540;SSF57716",NA,"","Thymidine kinase","",NA,"K00857","tdk; thymidine kinase [EC:2.7.1.21]","GO:0004797;GO:0005524;GO:0006259;GO:0046104;GO:0071897","N","0","Condition_GF_vs_bA.A"
"1261","NVE25468",0,-0.478578332021185,0,0,0.420884133993544,0,0,0,0,0.550759099686379,"PTHR15654:SF1;PTHR15654","","PF13870","","",NA,"","Domain of unknown function (DUF4201)","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1262","NVE25476",0,-0.422100009756702,0,0,0.451014737178495,0,0,0.455548845902728,0.426634118480935,0.588121577978762,"PTHR12442;PTHR12442:SF7","","","SM00320","SSF50978",NA,"","","",NA,"K11143","DNAI2; dynein intermediate chain 2, axonemal","GO:0003341;GO:0036157;GO:0036158;GO:0045503;GO:0045504","N","0","Condition_GF_vs_bA.A"
"1263","NVE25492",0,-0.619796465012764,0,0,0.675885646091219,0.380525128836402,0,0.700024199214291,0.643935018135835,0.895972492338548,"PTHR13906;PTHR13906:SF16","","PF03062","","",NA,"","MBOAT; membrane-bound O-acyltransferase family","",NA,"K13516","MBOAT7; lysophospholipid acyltransferase 7 [EC:2.3.1.-]","GO:0016021","N","6","Condition_GF_vs_bA.A"
"1264","NVE255",-0.57645124869479,0.941662381422474,0,0,-1.51811363011726,-0.679629241087787,-0.987887891024877,-1.68079748555432,-1.10434623685953,-1.85676287519733,"PTHR45573","PR00453","PF00092;PF13385","SM00327;SM00560","SSF49899;SSF53300",NA,"Von Willebrand factor type A domain signature","von Willebrand factor type A domain;Concanavalin A-like lectin/glucanases superfamily","",NA,"K06238","COL6A; collagen, type VI, alpha","GO:0005581","N","0;1","Condition_GF_vs_bA.A"
